|409||Elliptical galaxy|Sculptor|17.388333333333332|-35.805277777777775|12
|410||Elliptical galaxy|Pisces|17.746250000000003|33.151944444444446|12.6
|411|(Located in Small Magellanic Cloud)|Open cluster|Tucana|16.983333333333334|-71.76805555555555|11.0
|415||Spiral galaxy|Sculptor|17.523333333333333|-35.49111111111111|13
|416|(Located in Small Magellanic Cloud)|Globular cluster|Tucana|16.995833333333334|-72.35555555555555|11.4
|418||Spiral galaxy|Sculptor|17.64875|-30.21972222222222|12.9
|419|(Located in Small Magellanic Cloud)|Globular cluster|Tucana|17.081249999999997|-72.88416666666667|10.6
|420||Lenticular galaxy|Pisces|18.040833333333335|32.123333333333335|13.4
|422|(Located in Small Magellanic Cloud)|Open cluster|Tucana|17.352083333333333|-71.76638888888888|13.5
|424||Spiral galaxy|Sculptor|17.864583333333336|-38.08361111111111|12
|425||Spiral galaxy|Andromeda|18.262083333333333|38.76861111111111|13.5
|428||Irregular galaxy|Cetus|18.2325|0.9811111111111112|11.9
|434||Spiral galaxy|Tucana|18.05666666666667|-58.24638888888889|13.0
|436||Open cluster|Cassiopeia|19.0|58.81666666666667|8.0
|438||Spiral galaxy|Sculptor|18.389583333333334|-37.90222222222222|12
|439||Lenticular galaxy|Sculptor|18.447083333333335|-31.747777777777777|13
|448||Lenticular galaxy|Cetus|18.819583333333334|-1.6263888888888889|13.2
|450||Spiral galaxy|Cetus|18.886666666666667|-0.8547222222222222|13.0
|454||Interacting galaxies|Phoenix|18.60875|-55.394444444444446|13.4
|457||Open cluster|Cassiopeia|19.916666666666664|58.28333333333333|7.0
|458|(Located in Small Magellanic Cloud)|Open cluster|Tucana|18.7225|-71.54972222222221|11.9
|461||Spiral galaxy|Sculptor|19.335416666666664|-33.84027777777778|13
|467||Lenticular galaxy|Pisces|19.792499999999997|3.3005555555555555|13.3
|470||Spiral galaxy|Pisces|19.9375|3.4097222222222223|12.4
|473||Spiral galaxy|Pisces|19.97958333333333|16.544444444444448|13.4
|474||Lenticular galaxy|Pisces|20.028333333333332|3.4155555555555557|12.9
|484||Elliptical galaxy|Tucana|19.895416666666666|-58.52472222222222|13.0
|488||Spiral galaxy|Pisces|20.445833333333336|5.255|11.4
|489||Lenticular galaxy|Pisces|20.475|9.206666666666665|13.4
|491||Spiral galaxy|Sculptor|20.334583333333335|-34.06333333333333|13.2
|493||Spiral galaxy|Cetus|20.539583333333333|0.9466666666666667|13.0
|499||Lenticular galaxy|Pisces|20.797916666666666|33.46027777777778|13.3
|507||Lenticular galaxy|Pisces|20.916666666666664|33.25611111111111|13.0
|513||Spiral galaxy|Andromeda|21.112083333333334|33.799166666666665|13.4
|514||Spiral galaxy|Pisces|21.016666666666666|12.917222222222222|12.8
|520||Interacting galaxies|Pisces|21.1475|3.790277777777778|12.4
|521||Spiral galaxy|Cetus|21.140833333333333|1.731388888888889|12.9
|523||Irregular galaxy|Andromeda|21.337083333333336|34.02472222222222|13.5
|524||Lenticular galaxy|Pisces|21.198749999999997|9.53888888888889|11.5
|527||Spiral galaxy|Sculptor|20.9925|-35.11416666666667|13
|529||Elliptical galaxy|Andromeda|21.418333333333337|34.71277777777778|13.1
|532||Spiral galaxy|Pisces|21.322083333333335|9.264166666666666|13.5
|533||Elliptical galaxy|Cetus|21.38125|1.758888888888889|13.1
|536||Spiral galaxy|Andromeda|21.591250000000002|34.70305555555556|13.2
|537|(Duplicate of NGC 523)|Irregular galaxy|Andromeda|21.337083333333336|34.02472222222222|13.5
|549||Spiral galaxy|Sculptor|21.367916666666666|-38.2675|13
|551||Spiral galaxy|Andromeda|21.92|37.18277777777777|13.5
|559||Open cluster|Cassiopeia|22.34|63.28|9.9
|568||Lenticular galaxy|Sculptor|21.986666666666665|-35.71666666666667|12.5
|573||Spiral galaxy|Andromeda|22.705833333333334|41.257222222222225|13.5
|578||Spiral galaxy|Cetus|22.619583333333335|-22.666944444444447|11.5
|581|Messier 103|Open cluster|Cassiopeia|23.25|60.65|7.7
|584||Elliptical galaxy|Cetus|22.83625|-6.868333333333334|12
|588|(Located in the Triangulum Galaxy)[8]|Diffuse nebula|Triangulum|23.188333333333333|30.648333333333333|11.5
|592|(Located in Triangulum Galaxy)[8]|Diffuse nebula|Triangulum|23.250416666666666|30.576944444444443|13.0
|595|(Located in Triangulum Galaxy)[8]|Diffuse nebula|Triangulum|23.397916666666667|30.697777777777777|13.1
